catalog_number,common_name,scientific_name,photographer,date,year,rating,num_ratings,location
263012531,Lovely Fairywren,Malurus amabilis,Clinton Nash & Maria Nicolaou,2020-09-12,2020,4.93,44,Australia
344097731,Marsh Warbler,Acrocephalus palustris,Stanislav Harvančík,2021-05-27,2021,4.93,27,Europe
487271481,Thekla's Lark,Galerida theklae,Miguel Vallespir Castello,2022-09-24,2022,4.93,27,Europe
41995741,Saddle-billed Stork,Ephippiorhynchus senegalensis,Sundar Cherala,2016-08-12,2016,4.93,29,Africa
554966831,Little Crake,Zapornia parva,Hugo Schweke,2023-04-07,2023,4.93,28,Asia
171410991,Five-striped Sparrow,Amphispizopsis quinquestriata,Richard Fray,2019-08-02,2019,4.93,43,North America
614881993,Rufous-collared Kingfisher,Actenoides concretus,mark cavallo,2024-02-16,2024,4.93,28,Asia
553149831,Western Capercaillie,Tetrao urogallus,Valery Treitsiak,2022-05-16,2022,4.93,217,Europe
569456591,White-winged Tern,Chlidonias leucopterus,Sertaç Yıldırım,2023-05-07,2023,4.93,30,Asia
315693211,Western Capercaillie,Tetrao urogallus,Örjan Sjögren,2021-03-11,2021,4.93,134,Europe
60071441,Gray Crowned-Crane,Balearica regulorum,Douglas Gimler,2016-06-03,2016,4.93,30,Africa
207571791,Lilac-breasted Roller,Coracias caudatus,Tyler Davis,2020-02-02,2020,4.93,27,Africa
235916861,Philadelphia Vireo,Vireo philadelphicus,Adam Gray,2020-05-16,2020,4.93,44,North America
609934802,Antarctic Tern,Sterna vittata,暗中窥探的 Orca,2023-10-14,2023,4.93,94,Antarctica
83886031,Golden Eagle,Aquila chrysaetos,Javi Elorriaga,2018-01-25,2018,4.93,138,Europe
615636832,Fulvous Whistling-Duck,Dendrocygna bicolor,Shawon Kuri,2024-03-03,2024,4.93,29,Asia
340590331,Baltimore Oriole,Icterus galbula,Nathan Hood,2021-05-20,2021,4.93,61,North America
208583401,Buffy Fish-Owl,Ketupa ketupu,Choong YT,2020-02-09,2020,4.93,27,Asia
537343371,Black-throated Tit,Aegithalos concinnus,AKBAR ALI ASIF,2023-02-19,2023,4.93,27,Asia
462790401,European Bee-eater,Merops apiaster,Vilhelm Fagerström,2022-06-25,2022,4.93,92,Europe
101161051,Red-billed Oxpecker,Buphagus erythroryncha,Justin Goldberg,2018-05-10,2018,4.93,28,Africa
87875731,Aplomado Falcon,Falco femoralis,Christian Fernandez,2018-02-28,2018,4.93,426,North America
204918521,Hazel Grouse,Tetrastes bonasia,Ruslan  Kirillin,2018-05-01,2018,4.92,36,Asia
411625761,Yellow-faced Grassquit,Tiaris olivaceus,Marlo Hill,2022-01-28,2022,4.92,36,North America
218144131,Northern Harrier,Circus hudsonius,Song Yu,2020-03-25,2020,4.92,239,North America
139264801,Harlequin Duck,Histrionicus histrionicus,Gunnar Numme,2019-01-04,2019,4.92,88,North America
562251261,Collared Pratincole,Glareola pratincola,Alejandro Gómez Vilches,2023-04-24,2023,4.92,25,Europe
35970611,California Condor,Gymnogyps californianus,Jeff Culler,2015-08-22,2015,4.92,193,North America
186990761,Rosy Bee-eater,Merops malimbicus,Michael Ortner,2019-08-08,2019,4.92,24,Africa
311516851,Ruffed Grouse,Bonasa umbellus,Laurie Parent,2021-02-25,2021,4.92,222,North America
25192561,Siberian Crane,Leucogeranus leucogeranus,Behrad Farkhondeh,2016-02-12,2016,4.92,52,Asia
462031211,Tawny Frogmouth,Podargus strigoides,Thomas McPherson,2022-06-23,2022,4.92,53,Australia
568383591,Dunlin (schinzii),Calidris alpina schinzii,Guillermo Rodríguez,2023-05-07,2023,4.92,25,Europe
78970021,Dusky Warbler,Phylloscopus fuscatus,PMDE ESTEVES,2017-12-22,2017,4.92,25,Europe
165013691,Bluethroat,Luscinia svecica,Patrick MONNEY,2019-05-31,2019,4.92,25,Europe
423431061,Red-breasted Merganser,Mergus serrator,Tim Metcalf,2022-03-08,2022,4.92,36,North America
187207041,Black-tailed Nativehen,Tribonyx ventralis,John Daniels,2019-11-11,2019,4.92,49,Australia
354310811,Short-tailed Albatross,Phoebastria albatrus,Jefferson Ashby,2021-07-10,2021,4.92,97,North America
427317181,Ring-necked Duck,Aythya collaris,David Santamaría Urbano,2022-03-19,2022,4.92,26,Europe
369325441,American Golden-Plover,Pluvialis dominica,Timothy Garland,2021-09-13,2021,4.92,37,North America
373545991,Turkey Vulture,Cathartes aura,Kathryn Young,2021-09-29,2021,4.92,475,North America
347429261,Woodchat Shrike,Lanius senator,Marcos Lacasa,2021-06-12,2021,4.92,36,Europe
93226591,Prairie Falcon,Falco mexicanus,Jesse Anderson,2018-03-31,2018,4.92,38,North America
506994001,Plumed Whistling-Duck,Dendrocygna eytoni,Nick Thompson,2022-11-22,2022,4.92,26,Australia
613652041,Wilson's Snipe,Gallinago delicata,Kiah R. Jasper,2019-05-26,2019,4.92,37,North America
353106881,Pheasant-tailed Jacana,Hydrophasianus chirurgus,Umer Farooq(World and the Wild Team),2021-06-06,2021,4.92,40,Asia
536754721,Purple Sandpiper,Calidris maritima,Leo Bix,2023-02-18,2023,4.92,37,North America
485348761,Spinifex Pigeon,Geophaps plumifera,John Lowry,2022-09-10,2022,4.92,26,Australia
212050861,Purple Sandpiper,Calidris maritima,Benjamin Clock,2020-02-26,2020,4.92,36,North America
108993381,Red-winged Parrot,Aprosmictus erythropterus,Richard and Margaret Alcorn,2018-07-29,2018,4.92,25,Australia
119585441,Pale-headed Rosella,Platycercus adscitus,Matteo Grilli,2018-10-20,2018,4.92,26,Australia
303303331,Blue-faced Parrotfinch,Erythrura trichroa,Peter Waanders,2021-02-01,2021,4.92,26,Australia
543022631,Eastern Barn Owl,Tyto javanica,Ronith Urs,2023-03-08,2023,4.92,39,Asia
420714151,Yellow-plumed Honeyeater,Ptilotula ornata,Ian Melbourne,2022-02-27,2022,4.92,38,Australia
231893741,Harris's Sparrow,Zonotrichia querula,Bob MacDonnell,2020-05-07,2020,4.92,37,North America
547663451,Purplish-backed Quail-Dove,Zentrygon lawrencii,Gustavo Rojas,2023-03-15,2023,4.92,36,North America
234496911,Oriental Turtle-Dove,Streptopelia orientalis,Savithri Singh,2019-04-16,2019,4.92,37,Asia
77615711,Broad-billed Sandpiper,Calidris falcinellus,Duade Paton,2017-12-09,2017,4.92,40,Australia
84667071,Giant Kingfisher,Megaceryle maxima,Peggy Mundy,2015-09-30,2015,4.92,25,Africa
353153101,Yellow-wattled Lapwing,Vanellus malabaricus,Mukundan Kizhakkemadham,2021-02-14,2021,4.92,37,Asia
203357431,Magnificent Frigatebird,Fregata magnificens,Chris Brown,2020-01-27,2020,4.92,238,North America
180455971,Golden-headed Cisticola,Cisticola exilis,Gillie Matthew,2019-10-04,2019,4.92,36,Australia
55318451,Jack Snipe,Lymnocryptes minimus,Paul Chapman,2017-04-10,2017,4.92,39,Asia
346424171,Weebill,Smicrornis brevirostris,Bella Gray,2021-06-07,2021,4.92,38,Australia
164828871,Australian King-Parrot,Alisterus scapularis,Lance Rathbone,2019-06-19,2019,4.92,37,Australia
217677861,Anna's Hummingbird,Calypte anna,George Clulow,2020-03-23,2020,4.92,143,North America
216737341,Lilac-breasted Roller,Coracias caudatus,Alistair Routledge,2020-02-26,2020,4.92,36,Africa
167662221,Lady Amherst's Pheasant,Chrysolophus amherstiae,Jonathan Meyer,2019-05-27,2019,4.92,128,Asia
119882721,Magellanic Woodpecker,Campephilus magellanicus,Emiliano  Lucero,2016-02-28,2016,4.92,63,South America
130456541,Arabian Green Bee-eater,Merops cyanophrys,Rei Segali,2018-12-08,2018,4.92,25,Asia
162271651,Changeable Hawk-Eagle (Crested),Nisaetus cirrhatus cirrhatus/ceylanensis,Hemanth Byatroy,2019-06-01,2019,4.92,25,Asia
463613191,Scaled Antpitta,Grallaria guatimalensis,Robert Gundy,2022-06-28,2022,4.92,48,South America
379762121,Lesser Horned Owl,Bubo magellanicus,Daniel Esteban Stange Fernandez,2021-10-14,2021,4.92,40,South America
43828641,Tufted Titmouse,Baeolophus bicolor,Gates Dupont,2016-01-06,2016,4.92,118,North America
41644021,Blue Grosbeak,Passerina caerulea,Cliff Peterson,2015-04-21,2015,4.92,119,North America
168277871,Patagonian Tyrant,Colorhamphus parvirostris,marcelo muñoz,2019-07-13,2019,4.92,49,South America
205835591,Wallcreeper,Tichodroma muraria,Imran Shah,2019-10-29,2019,4.92,63,Asia
423947981,Gray Heron,Ardea cinerea,Chidananda Urs,2022-03-09,2022,4.92,169,Asia
283287411,Yellow-billed Loon,Gavia adamsii,Lisle  Gwynn,2017-07-17,2017,4.92,25,Asia
337014461,Red-breasted Flycatcher,Ficedula parva,Petr Podzemný,2021-05-08,2021,4.92,49,Europe
423895101,Palestine Sunbird,Cinnyris osea,מוטי בייפוס,2022-03-06,2022,4.92,85,Asia
54444991,Black Guillemot,Cepphus grylle,Alexander Lees,2017-04-09,2017,4.92,52,Europe
611110234,Przevalski's Pinktail,Urocynchramus pylzowi,(Ai)Tao Liu,2023-06-06,2023,4.92,24,Asia
309362891,Ring-necked Pheasant,Phasianus colchicus,julie desrosiers,2021-02-19,2021,4.92,53,Europe
170100001,Painted Bush-Quail,Perdicula erythrorhyncha,Vivek Menon,2019-06-21,2019,4.92,24,Asia
143708571,Red-naped Ibis,Pseudibis papillosa,Subhadra Devi,2019-02-27,2019,4.92,24,Asia
122031371,Siberian Accentor,Prunella montanella,Patrick J. Blake,2015-01-13,2015,4.92,24,Asia
586922661,Blyth's Rosefinch,Carpodacus grandis,Flying Osprey,2023-06-13,2023,4.92,24,Asia
294040231,Wire-tailed Swallow,Hirundo smithii,Mohan Bala,2021-01-03,2021,4.92,24,Asia
196709161,African Crake,Crecopsis egregia,Noam Weiss,2020-01-02,2020,4.92,24,Asia
164563161,White-throated Bee-eater,Merops albicollis,Khalifa Al Dhaheri,2015-05-28,2015,4.92,24,Asia
200492241,Fork-tailed Sunbird,Aethopyga christinae,Jared Keyes,2020-01-16,2020,4.92,71,Asia
59579951,Western House-Martin,Delichon urbicum,Sérgio Correia,2017-05-16,2017,4.92,38,Africa
73848321,Plumbeous Rail,Pardirallus sanguinolentus,VERONICA ARAYA GARCIA,2017-09-19,2017,4.92,38,South America
519092571,Little Kingfisher,Ceyx pusillus,Doug Herrington || Birdwatching Tropical Australia Tours,2022-04-04,2022,4.92,24,Australia
418421391,Spotted Whistling-Duck,Dendrocygna guttata,Dom Chaplin,2022-02-21,2022,4.92,113,Australia
72536801,Tawny Frogmouth,Podargus strigoides,Jan Clewett,2017-10-21,2017,4.92,170,Australia
311273931,Comb-crested Jacana,Irediparra gallinacea,Wayne Schulz,2021-02-25,2021,4.92,24,Australia
96133551,Eurasian Blue Tit,Cyanistes caeruleus,Alistair Walsh,2018-04-23,2018,4.92,24,Europe
613194842,Northern Giant-Petrel,Macronectes halli,Scott Watson,2023-12-10,2023,4.92,24,Australia
299102041,Barrow's Goldeneye,Bucephala islandica,Max Brodie,2021-01-18,2021,4.92,111,North America
430689061,Burrowing Owl,Athene cunicularia,Lorenz Crespo,2022-03-31,2022,4.92,124,North America
125057421,Western Grebe,Aechmophorus occidentalis,Bill Chen,2018-11-22,2018,4.92,124,North America
271119531,Bearded Tachuri,Polystictus pectoralis,Andrés Cecconi,2020-10-12,2020,4.92,26,South America
233896311,Glacier Finch,Idiopsar speculifer,Eduardo Navarro,2019-10-31,2019,4.92,37,South America
435130481,Blue-naped Chlorophonia,Chlorophonia cyanea,Aves-del-Taragüí/ SabinaDeLucca,2019-08-19,2019,4.92,36,South America
610171203,Neotropic Cormorant,Nannopterum brasilianum,Caio Osoegawa,2023-08-24,2023,4.92,24,South America
201921901,Hoatzin,Opisthocomus hoazin,Jérôme Fischer,2019-06-11,2019,4.92,24,South America
415355921,White-necked Jacobin,Florisuga mellivora,Chris S. Wood,2022-01-09,2022,4.92,24,South America
174378301,Burrowing Owl,Athene cunicularia,Nicolás Bejarano,2019-08-27,2019,4.92,25,South America
312916371,Wattled Jacana,Jacana jacana,Carlos Maure,2021-02-25,2021,4.92,25,South America
65699691,Buff-fronted Owl,Aegolius harrisii,Cesar Gustavo Chillon Solano,2017-08-07,2017,4.92,25,South America
613126832,Waved Albatross,Phoebastria irrorata,Gabriel Pulgar Guardiola,2024-01-05,2024,4.92,25,South America
568994391,Cerulean Warbler,Setophaga cerulea,Justin Lawson,2023-05-08,2023,4.92,59,North America
553288961,Killdeer,Charadrius vociferus,Samuel Stankiewicz,2023-04-03,2023,4.92,39,North America
65806551,Trindade Petrel,Pterodroma arminjoniana,Kyle Kittelberger,2017-08-11,2017,4.92,39,North America
419980151,Snowy Egret,Egretta thula,Alex Muench,2022-02-25,2022,4.92,39,North America
328423141,Barred Owl,Strix varia,Ryan Andrews,2021-04-16,2021,4.92,83,North America
549102301,Barred Owl,Strix varia,Sylvie Nadeau Gneckow,2023-03-24,2023,4.92,80,North America
363125041,Baird's Sandpiper,Calidris bairdii,Peggy Scanlan,2021-08-22,2021,4.92,76,North America
232418791,White-throated Sparrow,Zonotrichia albicollis,Jacob Garvelink,2020-05-09,2020,4.92,61,North America
446907631,Blackburnian Warbler,Setophaga fusca,Michael McAllister,2022-05-10,2022,4.92,66,North America
383558651,Bohemian Waxwing,Bombycilla garrulus,Philip  Stollsteimer,2021-03-07,2021,4.92,66,North America
402113561,Collared Redstart,Myioborus torquatus,Maina Handmaker,2022-01-03,2022,4.92,49,North America
86307441,Eastern Screech-Owl,Megascops asio,Mark Chavez,2018-02-16,2018,4.92,60,North America
81493281,Bank Swallow,Riparia riparia,Jake Cvetas,2017-06-22,2017,4.92,48,North America
328147361,Smith's Longspur,Calcarius pictus,Colin Dobson,2021-04-19,2021,4.92,39,North America
49306691,Agami Heron,Agamia agami,Ryan Shaw,2017-02-23,2017,4.92,60,North America
502074941,Red-footed Booby,Sula sula,Arthur Macmillan,2022-11-08,2022,4.92,53,North America
320849621,Black-billed Magpie,Pica hudsonia,Joshua Little,2021-03-25,2021,4.92,50,North America
454677041,Parasitic Jaeger,Stercorarius parasiticus,Guy Tremblay,2022-05-28,2022,4.92,48,North America
617823869,Gray Gull,Leucophaeus modestus,Ezekiel Dobson,2024-04-23,2024,4.92,40,North America
313216241,Chestnut-backed Chickadee,Poecile rufescens,Anonymous eDipper,2021-01-06,2021,4.92,40,North America
68927401,Black-throated Gray Warbler,Setophaga nigrescens,Martin Dollenkamp,2017-09-14,2017,4.92,40,North America
608510406,Gray Gull,Leucophaeus modestus,Clay Bliznick,2023-09-04,2023,4.92,73,North America
56732651,Wood Thrush,Hylocichla mustelina,John Petruzzi,2017-05-03,2017,4.92,83,North America
236247251,Northern Parula,Setophaga americana,Dennis  Dirigal,2020-05-18,2020,4.92,78,North America
156646421,MacGillivray's Warbler,Geothlypis tolmiei,John Gordon,2019-05-06,2019,4.92,74,North America
363095581,Bald Eagle,Haliaeetus leucocephalus,Shea Tiller,2020-05-21,2020,4.92,51,North America
172528831,American Golden-Plover,Pluvialis dominica,Ryan Terrill,2019-06-16,2019,4.92,66,North America
613919148,Bonaparte's Gull,Chroicocephalus philadelphia,Christopher Unsworth,2024-01-23,2024,4.92,51,North America
186910781,Ruby-crowned Kinglet,Corthylio calendula,Mark Gallagher,2019-11-08,2019,4.92,71,North America
395465761,Red-breasted Nuthatch,Sitta canadensis,Susan and Andy Gower/Karassowitsch,2021-12-12,2021,4.92,51,North America
411775681,Purple Sandpiper,Calidris maritima,Javi Gonzalez,2022-01-31,2022,4.92,48,North America
230155011,Eastern Screech-Owl,Megascops asio,Etienne Artigau🦩,2020-05-02,2020,4.92,78,North America
339641551,Tawny-throated Dotterel,Oreopholus ruficollis,Filipe Bernardi,2021-05-17,2021,4.91,22,South America
292980661,Crested Quetzal,Pharomachrus antisianus,Philip Reimers,2020-12-29,2020,4.91,22,South America
173379911,Gray-bellied Hawk,Accipiter poliogaster,Charlotte Byers,2019-07-28,2019,4.91,22,South America
232781181,White-cheeked Honeyeater,Phylidonyris niger,Peter Higgins,2020-05-08,2020,4.91,35,Australia
204425181,Scarlet Ibis,Eudocimus ruber,Hal and Kirsten Snyder,2017-11-24,2017,4.91,22,South America
236130261,Splendid Fairywren,Malurus splendens,Ken Glasson,2020-05-18,2020,4.91,58,Australia
250856401,Zebra Finch,Taeniopygia guttata,Thalia and Darren Broughton,2020-07-21,2020,4.91,34,Australia
551056861,Northern Shoveler,Spatula clypeata,Jolie Nguyen,2023-03-29,2023,4.91,56,North America
345821481,American Coot,Fulica americana,Connie Misket,2021-06-06,2021,4.91,54,North America
319240241,Allen's Hummingbird,Selasphorus sasin,Torrey Gage-Tomlinson,2021-03-23,2021,4.91,88,North America
163459291,Slate-throated Redstart,Myioborus miniatus,Isaias Morataya,2019-04-08,2019,4.91,34,North America
543803121,Eastern Towhee,Pipilo erythrophthalmus,Gerard Proulx,2023-03-09,2023,4.91,34,North America
110942341,Ladder-tailed Nightjar,Hydropsalis climacocerca,Jorge Muñoz García   CAQUETA BIRDING,2018-07-12,2018,4.91,34,South America
163478701,Fire-eyed Diucon,Pyrope pyrope,Noreen Baker,2019-02-20,2019,4.91,34,South America
139774171,Black-throated Magpie-Jay,Cyanocorax colliei,Gerald Friesen,2018-11-18,2018,4.91,58,North America
419671961,Bohemian Waxwing,Bombycilla garrulus,Derek Rogers,2022-02-24,2022,4.91,58,North America
61511411,Red-naped Sapsucker,Sphyrapicus nuchalis,Marlene Cashen,2017-06-19,2017,4.91,34,North America
262143991,Prothonotary Warbler,Protonotaria citrea,Mark Moeller,2020-09-11,2020,4.91,34,North America
446577531,Snowy Sheathbill,Chionis albus,Luis Piñeyrua,2022-05-09,2022,4.91,34,South America
611986205,Magellanic Plover,Pluvianellus socialis,Pavel Parkhaev,2023-11-20,2023,4.91,22,South America
144080501,Fire-eyed Diucon,Pyrope pyrope,Margaret Viens,2019-02-20,2019,4.91,35,South America
448955081,White-bearded Manakin,Manacus manacus,Pedro Bernal,2022-05-08,2022,4.91,34,South America
280563541,Eared Quetzal,Euptilotis neoxenus,Marcel Such,2020-11-12,2020,4.91,53,North America
497475161,Northern Gannet,Morus bassanus,Jorge Crespo Pérez,2022-10-23,2022,4.91,44,Europe
467420271,Striated Fieldwren,Calamanthus fuliginosus,Anthony Sokol,2022-07-15,2022,4.91,35,Australia
356676201,Asian Barred Owlet,Glaucidium cuculoides,Abhimanyu Singh,2021-07-25,2021,4.91,22,Asia
387590541,Great Eared-Nightjar,Lyncornis macrotis,Deepamoni Rajkhowa,2021-08-29,2021,4.91,22,Asia
197965251,Blackburnian Warbler,Setophaga fusca,Graeme Colmer,2020-01-07,2020,4.91,67,North America
610926146,Black Eagle,Ictinaetus malaiensis,Sam Wilson,2023-11-09,2023,4.91,32,Asia
228642871,Dickinson's Kestrel,Falco dickinsoni,Duncan McKenzie,2016-12-08,2016,4.91,23,Africa
612799688,Golden Nightjar,Caprimulgus eximius,Stéphane  Aubert,2019-12-04,2019,4.91,23,Africa
230849861,Red-chested Flufftail,Sarothrura rufa,Dylan Vasapolli - Birding Ecotours,2019-11-26,2019,4.91,23,Africa
609410210,Maned Owl,Jubula lettii,Raphaël Jordan,2023-09-26,2023,4.91,23,Africa
613351002,Eurasian Sparrowhawk,Accipiter nisus,rony livne,2024-01-10,2024,4.91,22,Asia
615168167,Okinawa Robin,Larvivora namiyei,Brian Kwok,2024-02-14,2024,4.91,22,Asia
621457766,Small Buttonquail,Turnix sylvaticus,Amrish  Bidaye,2024-07-12,2024,4.91,22,Asia
563602221,Icterine Warbler,Hippolais icterina,Raphael Cohen,2023-04-27,2023,4.91,22,Asia
408760251,Asian Green Bee-eater,Merops orientalis,Ashwini Bhatt,2022-01-01,2022,4.91,22,Asia
186284301,Australasian Gannet,Morus serrator,Roy Burgess,2019-11-01,2019,4.91,32,Australia
472717621,Pallid Cuckoo,Heteroscenes pallidus,Pablo Silber,2022-05-08,2022,4.91,32,Australia
556345901,Gray Nightjar,Caprimulgus jotaka,u7 Liao,2023-04-06,2023,4.91,22,Asia
211454531,Lesser Violetear,Colibri cyanotus,Kyle Wilmarth,2018-03-18,2018,4.91,82,North America
84060051,Bar-headed Goose,Anser indicus,Vijaya Lakshmi,2018-01-26,2018,4.91,22,Asia
117897291,Indian Peafowl (Domestic type),Pavo cristatus (Domestic type),Rhonda Howard,2017-03-04,2017,4.91,35,North America
541106921,Canada Jay,Perisoreus canadensis,James Bachand,2023-03-01,2023,4.91,35,North America
612085765,Green Honeycreeper,Chlorophanes spiza,Allee Forsberg,2023-12-02,2023,4.91,35,North America
159475651,Rusty Blackbird,Euphagus carolinus,Tom Devecseri,2019-05-18,2019,4.91,56,North America
46083571,White-breasted Waterhen,Amaurornis phoenicurus,Michael Weaver,2016-02-16,2016,4.91,22,Asia
72782141,Snowy Plover,Anarhynchus nivosus,Gabriel Gartner,2017-07-22,2017,4.91,35,North America
170688161,Clark's Nutcracker,Nucifraga columbiana,Ethan Borland,2019-07-31,2019,4.91,35,North America
166127081,Cape Griffon,Gyps coprotheres,Angus Fitton,2018-09-30,2018,4.91,22,Africa
301774001,Gran Canaria Blue Chaffinch,Fringilla polatzeki,Lutz Duerselen,2021-01-27,2021,4.91,22,Africa
212984661,Volcano Hummingbird,Selasphorus flammula,Amanda Wilmarth,2018-03-18,2018,4.91,82,North America
28760101,Common Merganser,Mergus merganser,David Wade,2016-05-14,2016,4.91,143,North America
154948661,Black-necked Stilt (Black-necked),Himantopus mexicanus mexicanus,Charlotte Farrell,2019-04-20,2019,4.91,154,North America
427741021,Little Pied Flycatcher,Ficedula westermanni,Allan Barredo,2022-03-20,2022,4.91,55,Asia
55610011,American Flamingo,Phoenicopterus ruber,Jonathan Hiley,2017-04-20,2017,4.91,57,North America
407977671,Short-eared Owl (Northern),Asio flammeus flammeus,Guy Stevens,2022-01-20,2022,4.91,136,North America
619463486,Green Heron,Butorides virescens,Joshua Zhou,2024-04-29,2024,4.91,152,North America
276352801,Blue-eared Kingfisher,Alcedo meninting,Suraj Reddy,2020-04-21,2020,4.91,76,Asia
307978311,Green Jay,Cyanocorax yncas,Angie Birmingham,2021-02-14,2021,4.91,185,North America
311883541,Eurasian Coot,Fulica atra,Dirk Engelen,2021-02-19,2021,4.91,46,Europe
216671071,Flesh-footed Shearwater,Ardenna carneipes,Tim Henderson,2020-03-19,2020,4.91,44,Australia
335268511,Gull-billed Tern,Gelochelidon nilotica,Gonzalo Valencia Díaz,2021-05-08,2021,4.91,46,Europe
226418511,Black-headed Gull,Chroicocephalus ridibundus,Denise  McIsaac,2020-04-22,2020,4.91,44,North America
500188811,Rufous Whistler,Pachycephala rufiventris,Gareth Pellas,2022-11-03,2022,4.91,44,Australia
81230531,Merlin (Prairie),Falco columbarius richardsonii,Robb Hinds,2018-01-07,2018,4.91,162,North America
157712191,Gray Catbird,Dumetella carolinensis,André Lanouette,2019-05-11,2019,4.91,45,North America
580595271,Western Bonelli's Warbler,Phylloscopus bonelli,Steve Bell,2023-06-02,2023,4.91,22,Europe
471529771,Common Kingfisher,Alcedo atthis,Gonzalo Astete Sánchez,2021-09-02,2021,4.91,57,Europe
222176901,Loggerhead Shrike,Lanius ludovicianus,Drew Chaney,2019-11-09,2019,4.91,74,North America
95714191,Red Kite,Milvus milvus,Silas Olofson,2018-04-05,2018,4.91,292,Europe
183765361,Little Penguin,Eudyptula minor,Stephen Haase,2019-10-19,2019,4.91,47,Australia
462372301,Lazuli Bunting,Passerina amoena,Gord Gadsden,2022-06-20,2022,4.91,68,North America
202384041,Mississippi Kite,Ictinia mississippiensis,Brian Smith,2016-08-27,2016,4.91,67,North America
52982471,Lilac-breasted Roller,Coracias caudatus,David Turko,2016-03-10,2016,4.91,98,Africa
512674171,Green-backed Trogon,Trogon viridis,Scott Olmstead,2022-10-14,2022,4.91,23,South America
385066401,Juan Fernandez Firecrown,Sephanoides fernandensis,Dustin Chen,2020-02-08,2020,4.91,32,South America
315198911,Canyon Wren,Catherpes mexicanus,Mary Rumple,2021-03-09,2021,4.91,77,North America
510269171,Peruvian Pelican,Pelecanus thagus,Pablo Maass Zepeda,2022-12-04,2022,4.91,23,South America
517861111,Short-eared Owl,Asio flammeus,Owlando Fonseca,2022-12-24,2022,4.91,35,North America
281288811,Antioquia Brushfinch,Atlapetes blancae,Ramón David Ruiz Correa (@rada.birding),2020-11-16,2020,4.91,23,South America
609688239,Short-eared Owl,Asio flammeus,Daniela Diaz,2023-09-19,2023,4.91,23,South America
501943681,Nazca Booby,Sula granti,Jonah  Benningfield,2022-11-07,2022,4.91,86,North America
374970231,Common Snipe,Gallinago gallinago,Manuel Amaro Carvalho,2021-10-04,2021,4.91,53,Europe
90551551,Black Guillemot,Cepphus grylle,Holly Merker,2017-06-22,2017,4.91,79,North America
491555361,Cooper's Hawk,Astur cooperii,Jen Davis,2022-10-08,2022,4.91,339,North America
70090551,Red-tailed Hawk,Buteo jamaicensis,Jon G.,2017-09-26,2017,4.91,45,North America
622724138,Horsfield's Bronze-Cuckoo,Chalcites basalis,Kevin Bartram,2024-08-12,2024,4.91,22,Australia
430174441,Brown Booby,Sula leucogaster,Aimar Hernández Merino,2022-03-26,2022,4.91,22,Europe
405183511,Bald Eagle,Haliaeetus leucocephalus,Steve Colwell,2022-01-12,2022,4.91,45,North America
235675041,Eurasian Dotterel,Eudromias morinellus,Vasco Valadares,2020-05-16,2020,4.91,22,Europe
397604211,Snowy Owl,Bubo scandiacus,Alex Hayden DiLalla,2021-12-19,2021,4.91,46,North America
441626631,King Rail,Rallus elegans,Annette McClellan,2022-04-29,2022,4.91,102,North America
208115701,Hook-billed Kite,Chondrohierax uncinatus,Marvin Pfeiffer,2020-02-08,2020,4.91,89,North America
183694121,Blue Jay,Cyanocitta cristata,François Martin,2019-10-20,2019,4.91,56,North America
529971991,Ferruginous Duck,Aythya nyroca,Mu Sano,2023-01-30,2023,4.91,35,Europe
255552581,Short-eared Owl,Asio flammeus,Emanuel Tiberi,2019-09-10,2019,4.91,53,South America
463889911,Fan-tailed Cuckoo,Cacomantis flabelliformis,James Churches,2022-07-01,2022,4.91,74,Australia
405691821,Black Wheatear,Oenanthe leucura,Arnau Guardia,2021-12-26,2021,4.91,70,Europe
203403011,Eurasian Wigeon,Mareca penelope,Matthew Bowman,2020-01-27,2020,4.91,68,North America
431431281,Baillon's Crake,Zapornia pusilla,Beñat Guevara,2022-04-02,2022,4.91,82,Europe
621628895,Tree Swallow,Tachycineta bicolor,Greg Courtney,2024-07-15,2024,4.91,55,North America
178750231,Black-tailed Nativehen,Tribonyx ventralis,Sean Nolan,2019-09-21,2019,4.91,22,Australia
192576161,Black-shouldered Kite,Elanus axillaris,Gary Jeffers,2019-12-10,2019,4.91,22,Australia
397455211,Allen's Hummingbird,Selasphorus sasin,Zwazo James,2021-11-25,2021,4.91,47,North America
75728321,Parakeet Auklet,Aethia psittacula,Jeff Bleam,2017-06-29,2017,4.91,23,Asia
169573041,Rivoli's Hummingbird,Eugenes fulgens,Nicolas Forestell,2019-07-18,2019,4.91,68,North America
176497301,Rainbow Bee-eater,Merops ornatus,Cristina Baccino,2019-06-03,2019,4.91,86,Australia
415481861,Bohemian Waxwing,Bombycilla garrulus,Nyjal Singh,2022-02-12,2022,4.91,69,North America
257463361,Budgerigar,Melopsittacus undulatus,Gus Daly,2020-08-18,2020,4.91,98,Australia
219967861,Blue-gray Gnatcatcher (Eastern),Polioptila caerulea caerulea,John Whigham,2020-04-01,2020,4.91,76,North America
71908561,Rock Pratincole,Glareola nuchalis,Charley Hesse,2017-10-11,2017,4.91,32,Africa
205372541,Sri Lanka Junglefowl,Gallus lafayettii,David Beadle,2015-01-19,2015,4.91,23,Asia
67352161,European Herring Gull,Larus argentatus,Adrien Mauss,2017-08-22,2017,4.91,53,Europe
